key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,full_name
5230,P-09497,Mitkov,Vasil,1943-09-17,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Vasil_Mitkov,Vasil Mitkov
5231,P-01107,Mitoma,Kaoru,1997-05-20,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kaoru_Mitoma,Kaoru Mitoma
5232,P-00138,Mitroglou,Kostas,1988-03-12,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Kostas_Mitroglou,Kostas Mitroglou
5233,P-07468,Mitropoulos,Tasos,1957-08-23,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Tasos_Mitropoulos,Tasos Mitropoulos
5234,P-02217,Mitrović,Aleksandar,1994-09-16,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87,Aleksandar Mitrović
5235,P-01679,Mitrović,Stefan,1990-05-22,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer,_born_1990)",Stefan Mitrović
5236,P-06218,Miyamoto,Tsuneyasu,1977-02-07,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Tsuneyasu_Miyamoto,Tsuneyasu Miyamoto
5237,P-08506,Mjällby,Johan,1971-02-09,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Johan_Mj%C3%A4llby,Johan Mjällby
5238,P-03854,Mkacher,Mohamed,1975-05-25,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mohamed_Mkacher,Mohamed Mkacher
5239,P-02588,Mkademi,Emir,1978-08-20,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Emir_Mkademi,Emir Mkademi
5240,P-03888,Mkhalele,Helman,1969-10-20,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Helman_Mkhalele,Helman Mkhalele
5241,P-02238,Mladenov,Stoycho,1957-04-24,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Stoycho_Mladenov,Stoycho Mladenov
5242,P-05467,Mladenović,Filip,1991-08-15,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Filip_Mladenovi%C4%87,Filip Mladenović
5243,P-04509,Młynarczyk,Józef,1953-09-20,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/J%C3%B3zef_M%C5%82ynarczyk,Józef Młynarczyk
5244,P-08145,Mnari,Jawhar,1976-11-08,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Jawhar_Mnari,Jawhar Mnari
5245,P-02558,Mngomeni,Thabo,1969-06-24,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Thabo_Mngomeni,Thabo Mngomeni
5246,P-05301,Mnguni,Bennett,1974-03-18,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Bennett_Mnguni,Bennett Mnguni
5247,P-01408,Mnguni,Themba,1973-12-16,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Themba_Mnguni,Themba Mnguni
5248,P-04856,Moacir,not applicable,1936-05-18,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Moacir_Claudino_Pinto,not applicable Moacir
5249,P-01821,Mocanu,Mihai,1942-02-24,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Mihai_Mocanu,Mihai Mocanu
5250,P-02960,Mochan,Neil,1927-04-06,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Neil_Mochan,Neil Mochan
5251,P-09658,Mock,Hans,1906-12-09,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Hans_Mock,Hans Mock
5252,P-08453,Moderato,not applicable,1902-07-14,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Moderato_Wisintainer,not applicable Moderato
5253,P-03999,Modise,Teko,1982-12-22,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Teko_Modise,Teko Modise
5254,P-02212,Modrić,Luka,1985-09-09,0,0,1,0,4,"2006, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Luka_Modri%C4%87,Luka Modrić
5255,P-07082,Moeschal,Jacques,1900-09-06,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Jacques_Moeschal_(footballer),Jacques Moeschal
5256,P-08668,Mogilevets,Pavel,1993-01-25,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Pavel_Mogilevets,Pavel Mogilevets
5257,P-00908,Mohamed,Abdulaziz,1965-12-12,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Abdulaziz_Mohamed,Abdulaziz Mohamed
5258,P-05880,Mohamed,Abdulrahman,1963-10-01,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Abdulrahman_Mohamed,Abdulrahman Mohamed
5259,P-06041,Mohamed,Habib,1983-12-10,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Habib_Mohamed,Habib Mohamed
5260,P-07795,Mohamed,Hassan,1962-08-23,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Hassan_Mohamed_(footballer),Hassan Mohamed
5261,P-07191,Mohamedi,Munir,1989-05-10,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Munir_Mohamedi,Munir Mohamedi
5262,P-02063,Mohammad,Ismaeel,1990-04-05,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ismaeel_Mohammad,Ismaeel Mohammad
5263,P-00435,Mohammadi,Milad,1993-09-29,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Milad_Mohammadi,Milad Mohammadi
5264,P-05316,Mohammadkhani,Nader,1963-08-23,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Nader_Mohammadkhani,Nader Mohammadkhani
5265,P-04573,Mohammed,Haris,1958-03-03,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Haris_Mohammed,Haris Mohammed
5266,P-00002,Mohammed Sharif,Ismail,1962-01-19,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ismail_Mohammed_Sharif,Ismail Mohammed Sharif
5267,P-06263,Moharrami,Sadegh,1996-03-01,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sadegh_Moharrami,Sadegh Moharrami
5268,P-04535,Mohsen,Marwan,1989-02-26,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Marwan_Mohsen,Marwan Mohsen
5269,P-05612,Mojica,Johan,1992-08-21,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Johan_Mojica,Johan Mojica
5270,P-07626,Mokhtar,Mahmoud,1907-12-23,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Mahmoud_Mokhtar_El-Tetsh,Mahmoud Mokhtar
5271,P-00605,Mokoena,Aaron,1980-11-25,0,1,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Aaron_Mokoena,Aaron Mokoena
5272,P-08965,Mokoena,Teboho,1974-07-10,0,0,1,0,1,2002,"https://en.wikipedia.org/wiki/Teboho_Mokoena_(footballer,_born_1974)",Teboho Mokoena
5273,P-07236,Mokoena,William,1975-03-31,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/William_Mokoena,William Mokoena
5274,P-07014,Mol,Jaap,1912-02-03,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Jaap_Mol,Jaap Mol
5275,P-04089,Mølby,Jan,1963-07-04,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jan_M%C3%B8lby,Jan Mølby
5276,P-00082,Moldovan,Viorel,1972-07-08,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Viorel_Moldovan,Viorel Moldovan
5277,P-02056,Moldoveanu,Ioachim,1913-08-17,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Ioachim_Moldoveanu,Ioachim Moldoveanu
5278,P-06458,Molefe,Thabang,1979-04-11,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Thabang_Molefe,Thabang Molefe
5279,P-07448,Molina,José,1970-08-08,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Jos%C3%A9_Francisco_Molina,José Molina
5280,P-06386,Molina,Nahuel,1998-04-06,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nahuel_Molina,Nahuel Molina
5281,P-01103,Möller,Andreas,1967-09-02,0,0,1,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Andreas_M%C3%B6ller,Andreas Möller
5282,P-05380,Möller,Jan,1953-09-17,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Jan_M%C3%B6ller,Jan Möller
5283,P-08983,Møller,Peter,1972-03-23,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Peter_M%C3%B8ller,Peter Møller
5284,P-08849,Molnar,Miklos,1970-04-10,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Miklos_Molnar,Miklos Molnar
5285,P-08396,Molnár,Dezső,1939-12-02,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Dezs%C5%91_Moln%C3%A1r,Dezső Molnár
5286,P-06065,Molnár,Pavol,1936-02-13,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Pavol_Moln%C3%A1r,Pavol Molnár
5287,P-05247,Molowny,Luis,1925-05-12,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Luis_Molowny,Luis Molowny
5288,P-02899,Mommens,Raymond,1958-12-27,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Raymond_Mommens,Raymond Mommens
5289,P-02018,Mondragón,Faryd,1971-06-21,1,0,0,0,3,"1994, 1998, 2014",https://en.wikipedia.org/wiki/Faryd_Mondrag%C3%B3n,Faryd Mondragón
5290,P-00223,Monge,Mario,1938-11-27,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Mario_Monge,Mario Monge
5291,P-02776,Moniwa,Teruyuki,1981-09-08,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Teruyuki_Moniwa,Teruyuki Moniwa
5292,P-09129,Moniz,Frank,1911-09-26,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Frank_Moniz,Frank Moniz
5293,P-01355,Monostori,Tivadar,1936-08-24,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Tivadar_Monostori,Tivadar Monostori
5294,P-04891,Monreal,Nacho,1986-02-26,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Nacho_Monreal,Nacho Monreal
5295,P-01466,Montazeri,Pejman,1983-09-06,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Pejman_Montazeri,Pejman Montazeri
5296,P-01445,Montella,Vincenzo,1974-06-18,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Vincenzo_Montella,Vincenzo Montella
5297,P-04360,Montemayor,Alfonso,1922-04-28,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Alfonso_Montemayor,Alfonso Montemayor
5298,P-05685,Montero,Jefferson,1989-09-01,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Jefferson_Montero,Jefferson Montero
5299,P-08252,Montero,Mauricio,1963-10-19,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Mauricio_Montero,Mauricio Montero
5300,P-06038,Montero,Paolo,1971-09-03,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Paolo_Montero,Paolo Montero
5301,P-06276,Montero Castillo,Julio,1944-04-25,0,1,1,0,2,"1970, 1974",https://en.wikipedia.org/wiki/Julio_Montero_Castillo,Julio Montero Castillo
5302,P-05331,Montes,César,1997-02-24,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/C%C3%A9sar_Montes,César Montes
5303,P-09686,Montes,Francisco,1943-04-22,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Francisco_Montes_(footballer),Francisco Montes
5304,P-00629,Montes,Juan Pablo,1985-10-26,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Juan_Pablo_Montes,Juan Pablo Montes
5305,P-02543,Monti,Luis,1901-05-15,0,0,1,0,2,"1930, 1934",https://en.wikipedia.org/wiki/Luis_Monti,Luis Monti
5306,P-03476,Montiel,Gonzalo,1997-01-01,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Gonzalo_Montiel,Gonzalo Montiel
5307,P-00030,Montiel,José,1988-03-19,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Jos%C3%A9_Montiel,José Montiel
5308,P-01983,Montolivo,Riccardo,1985-01-18,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Riccardo_Montolivo,Riccardo Montolivo
5309,P-04503,Monzeglio,Eraldo,1906-06-05,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Eraldo_Monzeglio,Eraldo Monzeglio
5310,P-00721,Monzón,Pedro,1962-02-23,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Pedro_Monz%C3%B3n,Pedro Monzón
5311,P-08306,Moon,Seon-min,1992-06-09,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Moon_Seon-min,Seon-min Moon
5312,P-09428,Moon-hwan,Kim,1995-08-01,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kim_Moon-hwan,Kim Moon-hwan
5313,P-06545,Moore,Bobby,1941-04-12,0,1,0,0,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Bobby_Moore,Bobby Moore
5314,P-02486,Moore,Craig,1975-12-12,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Craig_Moore,Craig Moore
5315,P-09436,Moore,Joe-Max,1971-02-23,0,0,0,1,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Joe-Max_Moore,Joe-Max Moore
5316,P-01993,Moore,Kieffer,1992-08-08,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Kieffer_Moore,Kieffer Moore
5317,P-08767,Moore,Shaq,1996-11-02,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Shaq_Moore,Shaq Moore
5318,P-03244,Moore,Terry,1958-06-02,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Terry_Moore_(soccer),Terry Moore
5319,P-06825,Moorhouse,George,1901-05-04,0,1,0,0,2,"1930, 1934",https://en.wikipedia.org/wiki/George_Moorhouse,George Moorhouse
5320,P-02264,Mooy,Aaron,1990-09-15,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Aaron_Mooy,Aaron Mooy
5321,P-06152,Mora,Bruno,1937-03-29,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Bruno_Mora,Bruno Mora
5322,P-07745,Mora,Cristian,1979-08-26,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Cristian_Mora,Cristian Mora
5323,P-00137,Morais,João,1935-03-06,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Jo%C3%A3o_Morais,João Morais
5324,P-00396,Morales,Carlos,1968-11-04,0,0,1,0,1,1998,"https://en.wikipedia.org/wiki/Carlos_Morales_(footballer,_born_1968)",Carlos Morales
5325,P-07909,Morales,Julio,1945-02-16,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Julio_Morales_(Uruguayan_footballer),Julio Morales
5326,P-04085,Morales,Ramón,1975-10-10,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Ram%C3%B3n_Morales,Ramón Morales
5327,P-09150,Morales,Richard,1975-02-21,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Richard_Morales,Richard Morales
5328,P-08729,Morales,Víctor,1905-05-10,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/V%C3%ADctor_Morales_(Chilean_footballer),Víctor Morales
5329,P-00909,Moran,Kevin,1956-04-29,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Kevin_Moran_(footballer),Kevin Moran
5330,P-05660,Morán,Rubén,1930-08-06,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Rub%C3%A9n_Mor%C3%A1n,Rubén Morán
5331,P-02757,Moras,Vangelis,1981-08-26,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Vangelis_Moras,Vangelis Moras
5332,P-06791,Morata,Álvaro,1992-10-23,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Álvaro Morata
5333,P-05129,Morato,António,1964-11-06,0,1,0,0,1,1986,"https://en.wikipedia.org/wiki/Ant%C3%B3nio_Morato_(footballer,_born_1964)",António Morato
5334,P-04060,Moravčík,Anton,1931-06-03,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Anton_Morav%C4%8D%C3%ADk,Anton Moravčík
5335,P-00206,Moravčík,Ľubomír,1965-06-22,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/%C4%BDubom%C3%ADr_Morav%C4%8D%C3%ADk,Ľubomír Moravčík
5336,P-08027,Moravetz,József,1911-01-14,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/J%C3%B3zsef_Moravetz,József Moravetz
5337,P-05873,Moreira,Leonel,1990-04-02,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Leonel_Moreira,Leonel Moreira
5338,P-03829,Morel,Claudio,1978-02-02,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Claudio_Morel_Rodr%C3%ADguez,Claudio Morel
5339,P-03698,Morena,Fernando,1952-02-02,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Fernando_Morena,Fernando Morena
5340,P-05117,Moreno,Héctor,1988-01-17,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/H%C3%A9ctor_Moreno,Héctor Moreno
5341,P-03669,Moreno,Jaime,1974-01-19,0,0,0,1,1,1994,"https://en.wikipedia.org/wiki/Jaime_Moreno_(footballer,_born_1974)",Jaime Moreno
5342,P-04215,Moreno,Luis Antonio,1970-12-25,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Luis_Antonio_Moreno,Luis Antonio Moreno
5343,P-04596,Moreno,Mario,1935-12-31,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Mario_Moreno_(footballer),Mario Moreno
5344,P-05478,Morf,Fritz,1928-01-29,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Fritz_Morf,Fritz Morf
5345,P-09116,Morgan,Lester,1976-05-02,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Lester_Morgan,Lester Morgan
5346,P-09198,Morgan,Willie,1944-10-02,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Willie_Morgan,Willie Morgan
5347,P-08515,Morientes,Fernando,1976-04-05,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Fernando_Morientes,Fernando Morientes
5348,P-06691,Moriero,Francesco,1969-03-31,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Francesco_Moriero,Francesco Moriero
5349,P-03631,Morimoto,Takayuki,1988-05-07,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Takayuki_Morimoto,Takayuki Morimoto
5350,P-01837,Morini,Francesco,1944-08-12,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Francesco_Morini,Francesco Morini
5351,P-04814,Morínigo,Gustavo,1977-01-23,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Gustavo_Mor%C3%ADnigo,Gustavo Morínigo
5352,P-08726,Morioka,Ryuzo,1975-10-07,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Ryuzo_Morioka,Ryuzo Morioka
5353,P-04069,Moriri,Surprise,1980-03-20,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Surprise_Moriri,Surprise Moriri
5354,P-03068,Morishige,Masato,1987-05-21,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Masato_Morishige,Masato Morishige
5355,P-04461,Morishima,Hiroaki,1972-04-30,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Hiroaki_Morishima,Hiroaki Morishima
5356,P-09772,Morita,Hidemasa,1995-05-10,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hidemasa_Morita,Hidemasa Morita
5357,P-08055,Morlock,Max,1925-05-11,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Max_Morlock,Max Morlock
5358,P-06044,Moro,Giuseppe,1921-01-16,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Giuseppe_Moro,Giuseppe Moro
5359,P-06203,Morozov,Gennady,1962-12-30,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Gennady_Morozov,Gennady Morozov
5360,P-09547,Morrell,Joe,1997-01-03,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Morrell,Joe Morrell
5361,P-00113,Morris,Chris,1963-12-24,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Chris_Morris_(footballer),Chris Morris
5362,P-00754,Morris,Jordan,1994-10-26,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jordan_Morris,Jordan Morris
5363,P-03745,Morrison,Clinton,1979-05-14,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Clinton_Morrison,Clinton Morrison
5364,P-05818,Morsy,Sam,1991-09-10,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Sam_Morsy,Sam Morsy
5365,P-04701,Mortensen,Stan,1921-05-26,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Stan_Mortensen,Stan Mortensen
5366,P-03277,Morula,Lebogang,1968-12-22,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Lebogang_Morula,Lebogang Morula
5367,P-09787,Mosaoud,Kamel,1914-08-02,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Kamel_Mosaoud,Kamel Mosaoud
5368,P-05871,Moscoso,Gustavo,1955-08-10,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Gustavo_Moscoso,Gustavo Moscoso
5369,P-09423,Moses,Victor,1990-12-12,0,0,1,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Victor_Moses,Victor Moses
5370,P-06412,Moshoeu,John,1965-12-18,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/John_Moshoeu,John Moshoeu
5371,P-00220,Mosquera,Roberto,1956-06-21,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Roberto_Mosquera,Roberto Mosquera
5372,P-03883,Moss,Glen,1983-01-19,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Glen_Moss,Glen Moss
5373,P-02402,Mostefa,Mehdi,1983-08-30,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Mehdi_Mostefa,Mehdi Mostefa
5374,P-08880,Mostovoi,Aleksandr,1968-08-22,0,0,1,0,2,"1994, 2002",https://en.wikipedia.org/wiki/Aleksandr_Mostovoi,Aleksandr Mostovoi
5375,P-09954,Mota,Antonio,1939-01-26,1,0,0,0,2,"1962, 1970",https://en.wikipedia.org/wiki/Antonio_Mota,Antonio Mota
5376,P-07393,Mota,Salvador,1922-11-30,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Salvador_Mota,Salvador Mota
5377,P-04629,Motta,Thiago,1982-08-28,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Thiago_Motta,Thiago Motta
5378,P-04676,Mouath,Malek,1981-08-10,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Malek_Mouath,Malek Mouath
5379,P-09448,Moubandje,François,1990-06-21,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Moubandje,François Moubandje
5380,P-02819,Mouddani,Abdelfettah,1956-07-30,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Abdelfettah_Mouddani,Abdelfettah Mouddani
5381,P-09850,Moukandjo,Benjamin,1988-11-12,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Benjamin_Moukandjo,Benjamin Moukandjo
5382,P-05149,Moukoko,Youssoufa,2004-11-20,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssoufa_Moukoko,Youssoufa Moukoko
5383,P-03992,Mount,Mason,1999-01-10,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mason_Mount,Mason Mount
5384,P-05160,Mouriño,Eliseo,1927-06-03,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Eliseo_Mouri%C3%B1o,Eliseo Mouriño
5385,P-00064,Moutinho,João,1986-09-08,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho,João Moutinho
5386,P-08909,Mouyémé,Georges,1971-04-15,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Georges_Mouy%C3%A9m%C3%A9,Georges Mouyémé
5387,P-06180,Mouynet,Robert,1930-03-25,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Robert_Mouynet,Robert Mouynet
5388,P-08491,Mowlik,Piotr,1951-04-21,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Piotr_Mowlik,Piotr Mowlik
5389,P-00910,Mozer,Carlos,1960-09-19,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Carlos_Mozer,Carlos Mozer
5390,P-02760,Mpenza,Émile,1978-07-04,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/%C3%89mile_Mpenza,Émile Mpenza
5391,P-05492,Mpenza,Mbo,1976-12-04,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Mbo_Mpenza,Mbo Mpenza
5392,P-06772,Mphela,Katlego,1984-11-29,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Katlego_Mphela,Katlego Mphela
5393,P-08822,Mráz,Gustav,1934-09-11,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Gustav_Mr%C3%A1z,Gustav Mráz
5394,P-06906,Mrđa,Dragan,1984-01-23,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Dragan_Mr%C4%91a,Dragan Mrđa
5395,P-05916,Mrkušić,Srđan,1915-06-26,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Sr%C4%91an_Mrku%C5%A1i%C4%87,Srđan Mrkušić
5396,P-01392,Mrmić,Marjan,1965-05-06,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Marjan_Mrmi%C4%87,Marjan Mrmić
5397,P-09851,Msakni,Youssef,1990-10-28,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssef_Msakni,Youssef Msakni
5398,P-09978,Mtiliga,Patrick,1981-01-28,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Patrick_Mtiliga,Patrick Mtiliga
5399,P-02995,Muccinelli,Ermes,1927-07-28,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Ermes_Muccinelli,Ermes Muccinelli
5400,P-02122,Mucha,Ján,1982-12-05,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/J%C3%A1n_Mucha,Ján Mucha
5401,P-02442,Mudie,Jackie,1930-04-10,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jackie_Mudie,Jackie Mudie
5402,P-03891,Muguerza,José,1911-09-15,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Jos%C3%A9_Muguerza,José Muguerza
5403,P-07991,Mujdža,Mensur,1984-03-28,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Mensur_Mujd%C5%BEa,Mensur Mujdža
5404,P-02095,Mujić,Muhamed,1933-04-25,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Muhamed_Muji%C4%87,Muhamed Mujić
5405,P-00668,Mujica,Juan,1943-12-22,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Mujica,Juan Mujica
5406,P-08657,Mukansi,MacDonald,1975-05-26,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/MacDonald_Mukansi,MacDonald Mukansi
5407,P-02849,Mukombo,Mwanza,1945-12-17,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Mwanza_Mukombo,Mwanza Mukombo
5408,P-01721,Mulamba,Ndaye,1948-11-04,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Ndaye_Mulamba,Ndaye Mulamba
